SRR6451729,2018-01-09 12:36:47,2018-01-09 12:27:21,5329297,1076517994,5329297,202,717,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/006300/SRR6451729,SRX3542716,70324089_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913961,SAMN06165204,simple,408170,human gut metagenome,70324089_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,92469BDCF9C63804D1CD7283EB49F533,B73BAA30AD30A34513394C79B64EC421
SRR6451728,2018-01-09 12:36:47,2018-01-09 12:29:00,11050863,2232274326,11050863,202,1467,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451728,SRX3542717,70488374_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913960,SAMN06165205,simple,408170,human gut metagenome,70488374_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,BF607E5B0EF750798361761D730578AF,67078D17FC038E9DE8222CF47A5EB6AD
SRR6451731,2018-01-09 12:38:35,2018-01-09 12:34:55,12936454,2613163708,12936454,202,1693,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451731,SRX3542714,70488374_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913959,SAMN06165206,simple,408170,human gut metagenome,70488374_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,B8425BF2A2B1E7E621B58E5E7589DA2D,C131DF7F992599A875A08C8DA555F71C
SRR6451730,2018-01-09 12:36:47,2018-01-09 12:31:00,15646599,3160612998,15646599,202,1261,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451730,SRX3542715,70488374_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913958,SAMN06165207,simple,408170,human gut metagenome,70488374_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,83B1532B96E32BBFADBEDC907DB3FBEA,2AB7E901B194950F37E139AA5C774C1F
SRR6451725,2018-01-09 12:36:47,2018-01-09 12:27:17,6592328,1331650256,6592328,202,879,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451725,SRX3542720,70488374_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913957,SAMN06165208,simple,408170,human gut metagenome,70488374_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,1E489CAED9686C3F5B34E9513A6F1DF4,0B3F2B080D856CF71813B780EDCC6D37
SRR6451724,2018-01-09 12:36:47,2018-01-09 12:27:46,7191882,1452760164,7191882,202,949,,https://sra-download.ncbi.nlm.nih.gov/traces/sra30/SRR/006300/SRR6451724,SRX3542721,70510290_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913956,SAMN06165209,simple,408170,human gut metagenome,70510290_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,489AF83FA2C725401FB778D9BF2C6C95,9A266CB4BA63A3178BDE640A8427F2E2
SRR6451727,2018-01-09 12:37:12,2018-01-09 12:33:20,10085772,2037325944,10085772,202,1345,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451727,SRX3542718,70510290_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913955,SAMN06165210,simple,408170,human gut metagenome,70510290_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,220B1F6FB2D5436DD16D2C30373AE300,535BFE74403BAA49A829085515E5FA99
SRR6451726,2018-01-09 12:36:47,2018-01-09 12:27:58,8400247,1696849894,8400247,202,1104,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451726,SRX3542719,70572554_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913954,SAMN06165211,simple,408170,human gut metagenome,70572554_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,C49101010FDB26BCCEDA9AB8E34A7392,446EF2CF3E892CB7048CA13AF5987259
SRR6451733,2018-01-09 12:36:47,2018-01-09 12:27:38,7017437,1417522274,7017437,202,933,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/006300/SRR6451733,SRX3542712,70572554_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913953,SAMN06165212,simple,408170,human gut metagenome,70572554_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,989B5CABBAAA1D0F04697FB234EC655D,A20F27AE49C08B446F42A184668889D9
SRR6451732,2018-01-09 12:36:47,2018-01-09 12:28:52,7085763,1431324126,7085763,202,953,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451732,SRX3542713,70572554_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913952,SAMN06165213,simple,408170,human gut metagenome,70572554_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,DCF20524B2D9BF54540FBDCFE21F7994,1CE7007D704229F048155149A8921EE1
SRR6451808,2018-01-12 14:57:11,2018-01-12 14:55:23,10736091,2168690382,10736091,202,1569,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451808,SRX3542637,70802023_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913931,SAMN06165234,simple,408170,human gut metagenome,70802023_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,2760FA9072684C1002883A7423AA1563,BBCB5DC7E971E266350249427C8FABAD
SRR6451809,2018-01-09 12:45:19,2018-01-09 12:39:07,12539384,2532955568,12539384,202,1688,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451809,SRX3542636,70838280_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913930,SAMN06165235,simple,408170,human gut metagenome,70838280_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,63E76D041158A148BE8AE782F54C5C08,AAECD9DB3534BCC0904A4A85962FBA34
SRR6451806,2018-01-09 12:40:33,2018-01-09 12:35:21,16586990,3350571980,16586990,202,2217,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451806,SRX3542639,70838280_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913929,SAMN06165236,simple,408170,human gut metagenome,70838280_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,5EAED0A6AC47BB90EA241F16703CC6EF,3C527FEEFFA4BB97C9596C7DE70E2216
SRR6451807,2018-01-09 12:37:12,2018-01-09 12:33:16,12072656,2438676512,12072656,202,1577,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451807,SRX3542638,70863791_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913928,SAMN06165237,simple,408170,human gut metagenome,70863791_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,8C83581E42C7E364AE4C4FBE488E42EC,9EF6E9A4787E4225CB3CB91788B09F31
SRR6451812,2018-01-09 12:38:35,2018-01-09 12:35:34,8256676,1667848552,8256676,202,1118,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451812,SRX3542633,70863791_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913927,SAMN06165238,simple,408170,human gut metagenome,70863791_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,627B395E0E8397B94F2E4FB27E93BF3B,2A31E0A4956CA80C3CC2FEF44311DA4B
SRR6451813,2018-01-12 15:29:32,2018-01-12 15:24:44,17173168,3468979936,17173168,202,2582,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451813,SRX3542632,70863791_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913926,SAMN06165239,simple,408170,human gut metagenome,70863791_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,161350374668DAE53ECBFFA94E5A5B53,BBCC9A032EF251A3A4BFEE4F14A3B4B7
SRR6451810,2018-01-09 12:37:12,2018-01-09 12:33:08,12012676,2426560552,12012676,202,1592,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451810,SRX3542635,70863791_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913925,SAMN06165240,simple,408170,human gut metagenome,70863791_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,89A24E2B0DA6C6BE02043AAA864F9244,EB09606C2303C7F063AC7F221814A97A
SRR6451811,2018-01-12 14:49:32,2018-01-12 14:46:55,8602610,1737727220,8602610,202,1285,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451811,SRX3542634,70995736_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913924,SAMN06165241,simple,408170,human gut metagenome,70995736_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,E6CAE63CADCB03095EB43535E9A733BC,512C0476E9D6100DBF1FBEEB34F18AE3
SRR6451804,2018-01-09 12:38:35,2018-01-09 12:35:51,8971383,1812219366,8971383,202,1162,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451804,SRX3542641,70995736_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913923,SAMN06165242,simple,408170,human gut metagenome,70995736_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,67EB48F6F549C0594E1F611F6F8FE206,12E83F0816520640DE14432115E1965B
SRR6451805,2018-01-09 12:37:12,2018-01-09 12:34:19,14139309,2856140418,14139309,202,1872,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451805,SRX3542640,70995736_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913922,SAMN06165243,simple,408170,human gut metagenome,70995736_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,95090890474EA3AC9BF4D58F62482D8B,BE8EE70DD2143F0284A1439660F77E20
SRR6451797,2018-01-09 12:37:12,2018-01-09 12:34:02,16159807,3264281014,16159807,202,2127,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451797,SRX3542648,70995736_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913921,SAMN06165244,simple,408170,human gut metagenome,70995736_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,E7EA5EB66672257B51D97C04504511FA,51CF3FFA71CD8BED2EFADB8E6DB15939
SRR6451796,2018-01-12 14:06:35,2018-01-12 13:55:07,475987,96149374,475987,202,70,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451796,SRX3542649,71022162_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913920,SAMN06165245,simple,408170,human gut metagenome,71022162_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,275DD732DA421AEFAB4A226156B824BA,B6ACC3289EAB20825D6FB94D86759CA3
SRR6451799,2018-01-09 12:36:46,2018-01-09 12:30:39,5871367,1186016134,5871367,202,789,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451799,SRX3542646,71022162_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913919,SAMN06165246,simple,408170,human gut metagenome,71022162_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,C93193E5FA3E88110FAF599748E9B4BC,FDB4A301DCA4DD9ADB0FD872BB81EDD6
SRR6451798,2018-01-09 12:36:46,2018-01-09 12:31:06,7131686,1440600572,7131686,202,901,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451798,SRX3542647,71022162_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913918,SAMN06165247,simple,408170,human gut metagenome,71022162_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,CDEAE1E82D4D596AC2B0D7CD81FC3995,E6420366A550F092D4B355332A08DC26
SRR6451801,2018-01-09 12:36:46,2018-01-09 12:32:19,10259259,2072370318,10259259,202,1307,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451801,SRX3542644,71022162_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913917,SAMN06165248,simple,408170,human gut metagenome,71022162_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,E3030BAEC78ECE864C2E90418F1F5500,C0F61E23D7BA26C424B9D33D13C15CF5
SRR6451800,2018-01-09 12:36:46,2018-01-09 12:29:59,4033413,814749426,4033413,202,530,,https://sra-download.ncbi.nlm.nih.gov/traces/sra32/SRR/006300/SRR6451800,SRX3542645,71041789_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913916,SAMN06165249,simple,408170,human gut metagenome,71041789_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,C258AB10037CB895185033EA6F5F9D21,3A01849FA7A8910B36E9BC15F79897BF
SRR6451803,2018-01-09 12:39:12,2018-01-09 12:34:23,14457052,2920324504,14457052,202,1931,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451803,SRX3542642,71041789_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913915,SAMN06165250,simple,408170,human gut metagenome,71041789_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,0BB08CCD134F20AACF4C3A38D001CE3A,5CAD925EB14E3A65EAA81A608731BD63
SRR6451802,2018-01-09 12:36:46,2018-01-09 12:32:57,12072294,2438603388,12072294,202,1607,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451802,SRX3542643,71191223_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913914,SAMN06165251,simple,408170,human gut metagenome,71191223_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,C53CF05BDB2E0101CF6784F3C66C4183,5DCA0D89610E747BAE98FCF3266C5D1E
SRR6451795,2018-01-09 13:23:12,2018-01-09 12:32:06,11714826,2366394852,11714826,202,1544,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451795,SRX3542650,71191223_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913913,SAMN06165252,simple,408170,human gut metagenome,71191223_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,5EC134B089942CD464BB71E3ED2FC3C6,0606603414ECD20589FCEE885058F128
SRR6451794,2018-01-09 12:36:47,2018-01-09 12:32:36,12706081,2566628362,12706081,202,1678,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451794,SRX3542651,71318945_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913912,SAMN06165253,simple,408170,human gut metagenome,71318945_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,C3D0421B3B9D0AFB10D29C30AAC0E0FA,9B04DA423283ED83899593E72C5C0EA3
SRR6451790,2018-01-09 12:36:47,2018-01-09 12:31:30,9171800,1852703600,9171800,202,1214,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451790,SRX3542655,71382449_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913911,SAMN06165254,simple,408170,human gut metagenome,71382449_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,57193E2ED5DA3A04ADC6DB8715849D97,85B4B4D39D9A235BB87E488F6FF97A60
SRR6451791,2018-01-09 12:36:47,2018-01-09 12:31:01,9480677,1915096754,9480677,202,1254,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451791,SRX3542654,71382449_SF06_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913910,SAMN06165255,simple,408170,human gut metagenome,71382449_SF06.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,63CE88EDB5D260B930F953AEA59D7CDA,4E6F324D1AD1D574833921626E3BE5A7
SRR6451792,2018-01-09 12:40:33,2018-01-09 12:35:03,18258424,3688201648,18258424,202,2450,,https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/006300/SRR6451792,SRX3542653,71382449_SF07_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913909,SAMN06165256,simple,408170,human gut metagenome,71382449_SF07.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,47FA5DC2CB5E42163055101631792376,A89AA7EDCADC9852A8390097D208D642
SRR6451793,2018-01-09 12:36:47,2018-01-09 12:32:09,9930289,2005918378,9930289,202,1326,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451793,SRX3542652,71382449_SF08_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913908,SAMN06165257,simple,408170,human gut metagenome,71382449_SF08.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,B52EA27F6343F1E451C7A5620AC6BF88,B68F9F36202CE058B01DD33FBDB17E13
SRR6451786,2018-01-09 12:36:47,2018-01-09 12:27:45,481364,97235528,481364,202,63,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/006300/SRR6451786,SRX3542659,71429144_SF05_dna,WGS,RANDOM,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP096283,PRJNA354235,,354235,SRS1913907,SAMN06165258,simple,408170,human gut metagenome,71429144_SF05.dna.bam_filtered.fastq.fastq.gz,,,,,,,no,,,,,,SRA613261,,public,75BFCA5D2D6C3FA53733E8A8955F7017,CF9F3E55D35A92D2934AEABCBD0790A8
